cash,asset_value,total_assets,reward,date
113062.56757946213,1509823.1929449653,1622885.7605244275,0.6118185279569547,2020-02-26
113062.56757946213,1475577.9422387877,1588640.5098182498,0.5567053570458839,2020-02-27
113062.56757946213,1481046.518330562,1594109.0859100241,0.565506302069533,2020-02-28
114941.1451789235,1397801.8026391498,1512742.9478180734,0.43455833753246764,2020-03-02
114941.1451789235,1431600.9678799226,1546542.113058846,0.4889535932877477,2020-03-03
4551.143999650952,1555063.283975564,1559614.4279752148,0.5099917434350676,2020-03-04
9527.198518541332,1565194.3742239187,1574721.57274246,0.5343046812692555,2020-03-05
19505.619005986402,1615480.6188760651,1634986.2378820516,0.6312926349634475,2020-03-06
24321.7295605854,1570379.1909476838,1594700.9205082692,0.5664587810466625,2020-03-09
24321.7295605854,1518707.2258419907,1543028.9554025761,0.4832996338523564,2020-03-10
24321.7295605854,1556164.8565709214,1580486.5861315068,0.5435827026492488,2020-03-11
29321.72951641273,1522030.8602913776,1551352.5898077905,0.49669541505167725,2020-03-12
29321.72951641273,1497407.7889007626,1526729.5184171754,0.45706786045878134,2020-03-13
29321.72951641273,1467460.7265425613,1496782.4560589741,0.4088720513466494,2020-03-16
34274.15902158508,1381014.101215123,1415288.260236708,0.27771799494481975,2020-03-17
34274.15902158508,1366066.4843455697,1400340.6433671548,0.2536617960192187,2020-03-18
39274.158838235475,1328689.0771490205,1367963.235987256,0.20155467021961626,2020-03-19
47942.08501594086,1307159.068914901,1355101.153930842,0.18085486186576794,2020-03-20
47942.08501594086,1323915.1134815281,1371857.198497469,0.20782148435942216,2020-03-23
52942.084916271975,1271661.803761981,1324603.888678253,0.13177357446018356,2020-03-24
60304.34681603699,1315963.2606390102,1376267.6074550473,0.21491945028620918,2020-03-25
60304.34681603699,1364382.287206961,1424686.6340229982,0.2928434260655941,2020-03-26
65304.34662744141,1349456.30027442,1414760.6469018615,0.2768688715394212,2020-03-27
79787.59356039658,1342526.3615359769,1422313.9550963733,0.2890249152793207,2020-03-30
89787.59359268112,1328001.5067455042,1417789.1003381854,0.28174276407606524,2020-03-31
99787.5937079956,1314624.9634626464,1414412.557170642,0.2763086674686821,2020-04-01
109866.33915443116,1293629.8317070203,1403496.1708614514,0.2587401973309773,2020-04-02
114866.33902932434,1309383.091801736,1424249.4308310603,0.2921398057461845,2020-04-03
121989.07718788147,1294180.2503099504,1416169.327497832,0.2791359553786067,2020-04-07
6614.076496225901,1439475.2029104875,1446089.2794067136,0.32728813383258826,2020-04-08
26614.07633455293,1409006.9623732753,1435621.0387078281,0.3104408943795618,2020-04-09
26712.779209140943,1414931.5775775863,1441644.3567867272,0.3201346227619978,2020-04-10
26798.01369894807,1397880.749166222,1424678.7628651701,0.2928307584851938,2020-04-13
31844.56473049409,1375620.9556263697,1407465.5203568637,0.265128336784924,2020-04-14
36844.56481658418,1420675.1859535174,1457519.7507701016,0.345683955409414,2020-04-15
46844.56500813844,1406897.6286028668,1453742.1936110053,0.3396044801816839,2020-04-16
56844.56491413362,1427249.3369831373,1484093.901897271,0.3884515130323489,2020-04-17
66844.56509873446,1417596.7165015163,1484441.2816002509,0.389010574407184,2020-04-20
66844.56509873446,1426898.7701487374,1493743.335247472,0.40398099109012453,2020-04-21
76844.56501214235,1392421.1481758666,1469265.7131880089,0.3645875178276724,2020-04-22
85220.65604341676,1390642.3163942706,1475862.9724376875,0.3752049280984223,2020-04-23
90220.6558026941,1372809.4266529938,1463030.082455688,0.35455210050112507,2020-04-24
95220.65571820161,1350921.6300668737,1446142.2857850753,0.32737344054022754,2020-04-27
105220.65564663026,1351975.0719892248,1457195.727635855,0.34516248332179256,2020-04-28
5108.213162315597,1470425.9872470375,1475534.200409353,0.3746758132981295,2020-04-29
24985.891301418917,1456624.1124004177,1481610.0037018366,0.384454009642894,2020-04-30
30029.012387261813,1480430.4349632175,1510459.4473504792,0.4308833476009929,2020-05-06
30290.272436762087,1494563.0137942361,1524853.286230998,0.4540483145943678,2020-05-07
40290.27254591736,1476458.8001227041,1516749.0726686215,0.441005662023496,2020-05-08
45558.60912804398,1483649.556754758,1529208.165882802,0.4610569134977982,2020-05-11
45558.60912804398,1475012.6463461497,1520571.2554741937,0.44715695628687413,2020-05-12
50558.609068820806,1474820.7105213697,1525379.3195901904,0.45489489523934057,2020-05-13
55558.60900425706,1464768.175986387,1520326.784990644,0.4467635135973116,2020-05-14
65558.60915435471,1435971.3410052469,1501529.9501596016,0.4165125109248875,2020-05-15
75558.60918995347,1422480.962315415,1498039.5715053685,0.4108952112600204,2020-05-18
85558.60923974289,1413049.8575047327,1498608.4667444755,0.4118107723932243,2020-05-19
95558.60932386764,1415686.437055941,1511245.0463798086,0.4321476646282645,2020-05-20
100558.6094478453,1407657.3186425671,1508215.9280904124,0.4272727020991326,2020-05-21
198.6094868364949,1493452.1392261814,1493650.748713018,0.4038319853917518,2020-05-22
21423.760892993414,1428663.3807148535,1450087.1416078468,0.3337221606896388,2020-05-25
26430.482232717,1423613.5074114767,1450043.9896441938,0.33365271335025837,2020-05-26
36430.48233121248,1431047.432418838,1467477.9147500503,0.36171029430517143,2020-05-27
41430.48220914217,1414881.8688487972,1456312.3510579392,0.3437408063501378,2020-05-28
51430.481874388744,1414902.3297921398,1466332.8116665285,0.3598674033742678,2020-05-29
51430.481874388744,1407717.0107751137,1459147.4926495024,0.348303589214061,2020-06-01
61167.29209973359,1443358.5969215678,1504525.8890213014,0.4213340755833175,2020-06-02
61322.10355053925,1449481.0646743705,1510803.1682249098,0.431436520578488,2020-06-03
67346.12654635453,1439756.2444228882,1507102.3709692426,0.4254805801939716,2020-06-04
73747.53312707733,1427351.4548213757,1501098.987948453,0.415818934633009,2020-06-05
73747.53312707733,1442321.581274977,1516069.1144020543,0.4399113597367573,2020-06-08
78747.53303453278,1439174.2499554115,1517921.7829899443,0.44289298312745806,2020-06-09
83747.53325911165,1449494.402253675,1533241.9355127867,0.4675487285801484,2020-06-10
88747.53319153962,1435337.492042017,1524085.0252335565,0.4528119008206859,2020-06-11
88826.24907624422,1422473.629586611,1511299.8786628551,0.4322359098863563,2020-06-12
88826.24907624422,1416124.2198253816,1504950.4689016258,0.42201738036360625,2020-06-15
88826.24907624422,1398792.8441763418,1487619.093252586,0.394124839103945,2020-06-16
88826.24907624422,1423665.9442841383,1512492.1933603825,0.43415478162329924,2020-06-17
98826.24915882478,1420019.3230852187,1518845.5722440435,0.44437969892007434,2020-06-18
108608.66851028046,1414715.4683610855,1523324.136871366,0.4515873523217001,2020-06-19
6941.171901239987,1564674.7541991721,1571615.9261004122,0.5293065565470526,2020-06-22
12425.40815477087,1566023.5254318528,1578448.9335866238,0.5403033722122471,2020-06-23
17256.593164658567,1560227.3229418483,1577483.916106507,0.5387503050798094,2020-06-24
27206.700096933957,1562727.7212332068,1589934.4213301407,0.5587877353269043,2020-06-29
27206.700096933957,1545868.496027934,1573075.1961248678,0.5316550573348922,2020-06-30
27206.700096933957,1566907.1567537724,1594113.8568507063,0.565513980263262,2020-07-01
32181.617871856135,1587941.063013923,1620122.680885779,0.6073717192104715,2020-07-02
37181.617871856135,1641961.0820626828,1679142.699934539,0.6791426999345389,2020-07-03
42181.61776647512,1709713.0858675546,1751894.7036340297,0.7518947036340298,2020-07-06
48027.63182379782,1824362.747675933,1872390.3794997307,0.8723903794997308,2020-07-07
53027.63189483511,1797639.0055948384,1850666.6374896734,0.8390644939153931,2020-07-08
53027.63189483511,1853826.714156097,1906854.346050932,0.9068543460509322,2020-07-09
58027.631952231044,1851017.3603359568,1909044.9922881878,0.9090449922881878,2020-07-10
58027.631952231044,1786917.1380758637,1844944.7700280948,0.8113676555446575,2020-07-13
58027.631952231044,1811966.7187072854,1869994.3506595164,0.8495387606726795,2020-07-14
58027.631952231044,1808174.4472385892,1866202.0791908202,0.843760013513774,2020-07-15
58027.631952231044,1797209.1970126347,1855236.8289648658,0.827050922639616,2020-07-16
58027.631952231044,1689325.451201913,1747353.083154144,0.6626552841042435,2020-07-17
58027.631952231044,1683859.9741106608,1741887.606062892,0.654326869202028,2020-07-20
58027.631952231044,1749235.8951159935,1807263.5270682245,0.7539481439153278,2020-07-21
68027.63211634695,1727700.133177922,1795727.765294269,0.7363696949231268,2020-07-22
73754.59977021963,1718490.2905358155,1792244.890306035,0.7310624129658044,2020-07-23
78754.59991907675,1701875.216815673,1780629.8167347498,0.7133631069022491,2020-07-24
83754.60007663595,1630478.3425710937,1714232.9426477295,0.6121860812969366,2020-07-27
88754.60022642843,1634441.457584345,1723196.0578107734,0.6258442744697976,2020-07-28
93754.60044172537,1627580.5626953174,1721335.163137043,0.6230086019981378,2020-07-29
98754.60041839468,1675114.2366653695,1773868.8370837641,0.7030605765396262,2020-07-30
