date,actions,transactions
2020-09-22,"[ 1.          1.         -1.          1.         -1.          0.70759463
  1.         -1.          1.         -1.         -1.          1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.          0.93736756  1.          0.47259223
 -1.          1.          1.         -1.         -1.         -0.4534831
 -1.          1.          1.          1.         -0.74320245 -0.24370635
 -1.         -1.          1.          1.          1.          0.09650257
  1.         -1.         -0.85832304 -1.         -1.          1.
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-09-23,"[ 1.         -1.         -1.         -1.         -1.          0.7251526
  1.         -1.         -0.85757154 -1.         -1.          1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          0.92934036 -1.         -0.57016456  0.9530256
  1.         -1.          1.         -1.         -0.36843002 -1.
 -1.         -0.7005999   1.         -0.6015388   0.8525944  -1.
 -1.         -1.          1.         -1.          1.         -0.7953692
  0.4234236  -1.         -1.         -1.          1.         -0.63867235
 -1.         -1.        ]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.         -73.79815674   0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.         -38.03836823   0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
2020-09-24,"[ 1.          0.174667   -1.         -0.48986763 -1.          1.
  1.         -0.3837968  -0.4457567  -1.         -1.         -1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -0.6760001   1.          1.
  1.         -0.46156675  1.         -1.          1.         -1.
 -1.         -0.98216856  1.          1.          1.         -0.80181944
 -1.         -1.          1.          0.80869174  1.          0.37772244
  0.5604073  -1.         -0.7970154  -1.         -1.         -0.9699541
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-09-25,"[ 1.         -1.         -1.         -0.62788296 -1.         -1.
  1.         -1.         -0.13927318 -1.         -1.         -1.
 -1.          1.          1.          1.          0.9882991   1.
  1.          1.          1.         -0.6214966   1.          0.20871186
  1.          1.          1.         -1.         -0.70796114 -1.
 -1.         -0.36433923  1.          1.         -1.         -1.
 -1.         -1.          1.         -0.10889213  1.         -0.6014446
  1.         -1.         -0.41669858 -0.7843528   0.58676004  1.
 -0.9830991  -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-09-28,"[ 1.         -0.9851175  -1.          0.1038501  -0.8905369   0.9852846
  1.         -1.         -0.19354735 -1.         -1.          1.
  0.32804418 -1.          1.          1.          0.1582709   1.
  1.         -0.31603432  1.         -0.95337117 -0.40639985  1.
  1.         -1.          1.         -1.          1.         -1.
 -1.          0.40104422  1.          1.         -1.          1.
 -1.         -1.          1.          0.163091    1.         -1.
  0.06496441 -1.         -0.6603447  -1.         -1.         -0.69078684
 -1.         -1.        ]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.          -3.05789828   0.
   0.           0.           0.           0.         -64.78768158
   0.           0.         -53.31932068   0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
2020-09-29,"[ 1.          0.6012357  -1.          0.1362903  -1.          1.
  1.         -1.          0.55868435 -1.         -1.          0.93289435
 -1.          1.          1.          1.          0.19331539  1.
  1.          1.          1.         -1.         -0.98058724  1.
  0.25855413 -0.2610322   1.         -1.         -1.         -1.
 -1.          1.          1.          1.         -1.         -1.
 -1.         -1.          1.         -1.          1.          1.
  1.         -1.          0.3308375  -0.25495338 -1.         -0.5193389
 -1.         -1.        ]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.         -128.41635132    0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
2020-09-30,"[ 1.          1.         -1.         -1.         -0.2587421   1.
  1.         -0.7376033   1.          0.2635888  -1.          1.
 -1.          1.          1.          1.         -0.40776062  1.
  1.          1.          1.          0.73868704  1.         -1.
 -1.         -0.33459952  1.         -1.         -1.          0.46363926
 -1.          0.78900087  1.          1.         -1.          0.19886813
 -1.         -1.          1.         -1.          1.         -0.10478729
 -0.54207957 -1.          0.8920797  -1.         -1.          0.15019527
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-10-09,"[ 1.          1.         -1.         -0.41400212 -1.          1.
  1.         -0.85029984 -0.8642085  -1.         -1.          0.73619086
 -1.         -0.10441732  1.          1.          1.          1.
  1.          1.          1.         -1.          1.         -0.01547408
  1.          0.27342218  1.         -1.         -1.         -1.
 -1.         -0.7042045   1.          1.         -0.29472703 -0.83056045
 -1.         -1.          1.          1.          1.         -1.
 -1.         -1.         -1.         -1.          0.82937264  1.
 -0.22771412 -1.        ]","[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.31290776  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.        ]"
2020-10-12,"[ 1.          1.         -1.          1.         -1.          1.
  1.         -0.97809076  0.8679683  -1.         -1.         -1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.          0.9000161   1.         -0.5261114
  1.          1.          1.         -1.          0.07779801  0.42049778
 -1.         -0.7716782   1.          1.         -1.          0.23734531
 -1.         -1.          1.          1.          1.         -0.6505776
  1.         -1.         -1.         -1.         -1.          1.
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-10-13,"[ 1.          1.         -1.         -0.82695705 -1.          1.
  1.         -0.33950472  0.24721222 -1.         -1.          1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          0.7159606   0.1581043
  1.         -1.          1.         -1.         -1.         -0.76476777
 -1.         -1.          1.          1.          0.26908088 -1.
 -1.         -1.          1.         -0.26138324  1.         -0.55217266
  0.7530875  -0.8686539  -1.         -0.9226705   0.43701503  0.7389752
 -0.04667532 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-10-14,"[ 1.          0.31314692 -1.         -1.         -1.          1.
  1.         -1.          1.          0.11843324 -1.          0.8631136
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.          0.2858683
  1.         -1.          1.         -1.         -0.58581394 -1.
 -1.         -1.          1.          1.         -1.         -1.
 -1.         -1.          1.         -1.          1.          0.02853411
  0.8062299   0.80496716 -0.98936313 -1.         -0.76289016  1.
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-10-15,"[ 1.          0.72017276 -1.         -1.         -0.46703255  1.
  1.         -1.          1.         -1.         -1.          0.54422617
 -1.          1.          1.          1.          1.          1.
  1.          1.         -0.08437777 -1.          1.          0.62489796
 -1.         -1.          1.         -0.39124322 -1.         -1.
 -1.         -0.11427459  1.          1.          0.6304395  -0.38578796
 -1.         -1.          1.         -0.43111092  1.         -0.87119246
  1.         -1.         -1.          0.22451329 -1.          1.
 -1.         -1.        ]","[ 0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.        -3.5975852  0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.       ]"
2020-10-16,"[ 1.         -0.43342257 -1.          1.         -1.          1.
  1.         -1.          0.509614   -0.53607047 -1.          0.1920591
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.          0.7991998   1.          0.59743094
 -0.1280278   0.9087333   1.         -1.          1.         -1.
 -1.          0.70927346  1.          1.          1.         -0.89857423
 -1.         -1.          1.         -1.          1.         -0.631433
  1.         -1.         -0.5614917  -1.          0.06502253  0.93578196
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-10-19,"[ 1.         -0.08326364 -1.         -1.         -1.         -1.
  1.         -1.          0.6259411  -0.65623736 -1.          0.41572315
 -1.          1.          0.32995057  1.          1.          1.
  1.          1.          1.         -1.          1.          1.
  1.         -1.          1.         -1.         -1.         -1.
 -1.         -0.58297175  1.          0.02699232 -1.         -0.5264015
 -1.         -1.          1.         -1.          1.          0.6723918
  1.          0.2381618   0.66299355 -0.425107   -1.          0.8860638
 -0.39021695 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-10-20,"[ 1.          1.         -1.          1.         -0.44290876  0.44833535
  1.         -1.          0.22855109 -1.         -1.         -0.09848017
 -0.30226636  1.          0.9169946   1.          1.          1.
  1.          1.          1.         -1.          1.         -0.51880926
  0.16103998 -0.3417431   1.         -1.         -1.         -1.
 -1.         -1.          1.          1.         -0.545512   -0.767583
 -1.         -1.          1.          1.          1.         -1.
  1.         -0.65467894 -1.         -0.5031924  -0.5438955  -0.4423709
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-10-21,"[ 1.          1.         -1.          0.3552158  -1.          1.
  1.         -1.         -0.34820318 -1.         -1.          0.6058365
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.          1.
  0.37144414  0.592661    1.         -1.         -1.         -1.
 -1.          0.42100674  1.          1.         -0.8816255  -1.
 -1.         -1.          1.         -1.          1.          0.698353
  1.          1.         -1.         -1.          0.6674716   0.9400495
 -0.8390112  -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-10-22,"[ 1.          1.         -1.          1.         -1.          1.
  1.         -1.          0.84228265 -1.         -1.         -1.
 -1.          1.          1.          1.          0.2649567   1.
  1.          1.          1.          1.          1.          0.95450896
  0.6719944  -1.          1.         -1.         -0.3656081  -1.
 -1.          0.12253493  1.          1.         -1.          0.4285163
 -1.         -1.          1.          0.85252815  1.          1.
 -0.5896761  -0.9266025  -0.9232453  -0.5153868  -1.         -0.09821501
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-10-23,"[ 0.3880911   0.49522334 -1.         -1.         -1.         -0.66271055
  1.          1.          0.13020363 -1.         -1.          0.31854197
  1.          1.          1.          1.         -0.25550854  1.
  1.          1.          1.         -0.42154732  1.         -0.8741049
  1.         -1.          1.         -1.         -1.         -1.
 -1.          1.          1.          1.         -1.         -1.
 -1.         -1.          1.          0.6117292   1.         -0.75826514
  0.10452449 -1.         -1.         -1.         -1.         -0.08878671
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-10-26,"[ 1.          0.1297645  -1.          0.64758694 -1.          0.80408573
  1.         -1.         -1.         -1.         -1.          1.
 -1.          1.          1.          1.         -0.28513175  1.
  1.          1.          1.         -1.          0.3145771   1.
  1.         -1.          1.         -1.         -1.         -1.
 -1.         -0.86407405  1.          1.         -0.9435457  -1.
 -1.         -1.          0.62300134  1.          1.         -0.5427373
 -1.         -1.          0.89132273 -1.         -1.         -0.78349245
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-10-27,"[ 1.         -1.         -1.         -0.41903228 -1.          0.8799113
  1.         -1.         -1.         -1.         -1.          0.9523916
 -1.          1.          1.          1.          1.          1.
  1.          1.          0.9774537  -1.         -0.10076714  1.
  1.         -0.07487187  1.         -1.         -1.         -1.
 -1.          0.2655735   1.          1.          0.62175155 -0.38618568
 -1.         -1.          1.         -0.11007671  1.         -0.61011434
  1.         -1.         -0.8534167  -1.         -1.          0.45601755
  1.         -1.        ]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.         -12.16994381   0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
2020-10-28,"[ 1.          0.22570592 -1.         -0.75620186 -0.69250154 -0.14147985
  1.         -0.31309986  0.7737466  -0.3448739  -1.          1.
 -1.          1.          1.          1.          0.2256077   1.
  1.          1.          1.          1.          1.          0.61480504
  0.3880279  -0.06775582  1.         -1.         -0.88152474 -1.
 -1.          0.02757194  1.          0.42185235  1.          0.23587513
 -1.         -1.          1.         -0.8574314   1.         -0.7622756
  0.2765835  -0.91512716 -0.13190418 -1.          0.3306166   1.
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-10-29,"[ 1.          0.75245017 -1.         -1.         -1.          1.
  1.          0.7657902  -0.21061277 -0.60303366 -1.          0.7408407
 -1.         -0.5063355   1.          1.          1.          1.
  1.          1.          1.          1.          0.42104793 -1.
 -0.8768556  -1.          1.         -1.         -0.18327731 -1.
 -1.          0.83251977  1.          1.         -0.31670493 -0.15258905
 -1.         -1.          1.          1.          1.         -1.
 -0.3402512  -1.         -1.         -1.         -0.9418515   0.03518102
 -0.5017062  -1.        ]","[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -1.52070057  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.        ]"
2020-10-30,"[ 1.          1.         -1.          0.16370359 -1.          1.
  1.         -1.         -0.20937103 -0.32724488 -1.          0.45651832
 -1.          1.          1.          1.         -0.14834547  1.
  1.          1.          0.13979268 -0.33736902  1.         -0.44678634
 -0.5392051   1.          1.         -1.         -1.         -1.
 -1.          0.11938307  1.          1.         -0.2167981  -1.
 -1.         -1.          1.         -1.          1.          1.
  1.         -1.         -0.2834884  -1.         -1.         -0.69148207
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-11-02,"[ 1.          1.         -1.         -0.7557487  -1.         -0.6809528
  1.         -1.          0.78009117 -1.         -1.          1.
 -1.          0.02217197  1.          1.         -0.27160764  1.
  1.          1.          1.         -1.          1.          1.
  0.05963376  0.09022892  1.         -1.         -0.11695683 -1.
 -0.23869038 -0.11998957  1.          0.7885888  -1.         -0.33971345
 -1.         -1.          1.          1.          1.         -0.50018114
  0.86687195 -1.          0.4821356  -1.         -0.20389622  0.04854959
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-11-03,"[ 1.         -0.5970302  -1.          0.61053294 -1.          1.
  1.         -1.         -1.         -1.         -1.          1.
 -1.          1.          1.          1.          1.          1.
  1.          0.48288167  1.          1.          1.          0.03709576
 -0.8515003   0.91175     1.         -1.         -1.         -1.
 -1.          0.4846089   1.          1.          0.8173947   1.
 -1.         -1.          1.         -1.          1.         -0.7434129
  1.          1.         -1.         -1.         -1.         -1.
 -0.38749534 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-11-04,"[ 1.          0.26228324 -1.         -0.3056361  -1.          1.
  0.70381856 -1.          1.         -1.         -0.51596534  1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -0.9593847  -1.         -0.595439
  0.9100557  -1.          1.         -0.44558024 -1.          1.
 -0.44360697  0.72477764  1.          1.         -0.78982735 -0.21057689
 -1.         -1.          1.          1.          1.         -1.
  1.         -1.         -1.         -1.         -0.23817164 -0.8581413
  0.46743566 -1.        ]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.         -127.84454346    0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.        ]"
2020-11-05,"[ 1.          1.         -1.         -0.41248575  0.14884281  1.
  1.         -1.          0.29734358 -1.         -1.          0.511742
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.         -0.3566677
  1.          0.16593635  1.         -1.          0.37047464 -1.
 -0.67592126  1.          1.          1.          0.6431292  -1.
 -1.         -1.          1.          1.          1.         -0.07518137
  0.4151702  -1.         -0.37280923 -1.         -1.          0.6741382
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-11-06,"[ 1.          1.         -1.         -0.6678646  -1.         -0.47021568
  1.         -1.          1.         -1.         -1.          1.
 -1.          1.          1.          1.         -0.26687527  1.
  1.          1.          1.         -0.92067856  1.          0.6847518
  0.04247947 -1.          1.         -1.          0.722796   -1.
 -1.          1.          1.          0.06617844 -1.         -1.
 -1.         -1.          0.68825865 -1.          1.         -0.02354783
 -1.         -1.         -1.         -0.9128969   0.37295765  1.
  0.15367138 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-11-09,"[ 1.          0.40968195 -1.          1.         -1.          1.
  1.         -1.          0.80027026 -0.06439781 -1.          1.
 -1.          1.          0.51263595  1.          0.13688588  1.
  1.          1.          1.         -0.8368469   1.          0.4284381
  1.         -1.          1.         -1.          0.83706325 -0.33001578
 -1.          0.1864663   1.         -0.78465605 -0.20518672 -1.
 -1.         -1.          1.          0.3801969   1.          0.47385463
  1.         -1.          1.         -1.         -1.          1.
  1.         -1.        ]","[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.         -48.25682831   0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.        ]"
2020-11-10,"[ 1.         -0.2915241  -1.          1.         -1.          0.9437144
  1.         -1.          1.         -1.         -1.          0.06243873
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -0.2330156   1.          1.
  1.         -0.60270464  1.         -1.         -1.         -1.
 -1.         -0.7196304   1.          1.          1.          1.
 -1.         -1.          1.         -1.          1.          0.1292406
 -1.         -1.         -1.         -1.         -1.         -0.07506022
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-11-11,"[ 1.         -0.6889665  -1.          1.         -1.          1.
  1.         -1.          1.         -0.10988593 -1.          1.
 -1.          0.56923366  1.          1.          1.          1.
  1.          0.10428262  1.         -1.          1.          0.3686604
  1.         -0.36097616  1.         -1.         -1.         -1.
 -1.         -1.          1.          1.         -1.         -0.9192301
 -1.         -1.          1.         -1.          1.          0.7001189
 -1.         -0.42736024 -1.         -1.          1.         -1.
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-11-12,"[ 1.          0.21995346 -1.         -0.7165457  -1.          1.
  1.         -1.          0.52332944 -1.         -1.          1.
 -1.          1.          1.          1.          1.          1.
  1.          0.46646595  1.          1.          1.          1.
  1.         -1.          1.         -1.         -0.9793017  -1.
 -1.         -0.3809371   1.          1.         -0.66340685  1.
 -1.         -1.          1.         -0.2961641   1.         -0.39054817
  0.7664035  -1.         -1.         -1.         -0.6405958  -1.
 -0.11108494 -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-11-13,"[ 1.         -0.30655432 -1.          0.3540098  -1.          1.
  1.         -1.          0.48358554 -1.         -1.          1.
 -1.          1.          1.          1.          1.          1.
  1.          1.          1.         -1.          1.          1.
 -1.         -1.          1.         -1.          0.8408818  -1.
 -1.          0.11765575  1.          1.         -1.         -0.58445
 -1.         -1.          1.          0.14112484  1.          1.
  1.         -0.98294747 -1.         -1.          0.23059297  0.367258
 -1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
2020-11-16,"[ 1.          1.         -1.         -0.25298464 -0.10331106  0.05851066
  1.         -1.          1.         -0.6684948  -1.         -1.
 -1.          1.          1.          1.          0.29657167  1.
  1.          1.          1.          0.08376622  1.          0.40231407
 -0.7640663  -1.          1.         -1.         -1.         -1.
 -0.40602803  0.11603081  1.          1.         -1.          0.23428848
 -1.         -1.          1.         -0.30008602  1.          0.3976829
 -0.7013047  -1.         -1.         -1.         -1.         -1.
 -1.         -1.        ]","[ 534.18804932   65.85012817    0.            0.            0.
   10.38896751  117.42602539    0.         1046.02514648    0.
    0.            0.            0.            2.93255138  204.49897766
   56.3888588    26.97086906  104.97585297  176.05633545  193.87359619
   45.52490234   30.70136642  130.48016357  142.66456604    0.
    0.          286.04119873    0.            0.            0.
    0.           32.70315933 1572.32702637   62.23550034    0.
   20.41551781    0.            0.          122.85012054    0.
  268.0965271   347.01824951    0.            0.            0.
    0.            0.            0.            0.            0.        ]"
2020-11-17,"[ 1.          0.51858705 -1.          1.         -1.          0.19234729
  1.         -0.32325935  1.         -1.         -1.         -0.10417664
  1.          1.          1.          1.          1.          1.
  1.          1.          1.          0.8375608   1.          1.
 -1.         -1.          1.         -1.          1.          0.667982
 -1.          1.          1.          0.71091586 -1.          0.31551158
 -1.         -1.          1.         -0.8816073   1.          0.08649421
  1.         -0.9137008  -0.19931021 -1.          0.31504065  1.
  1.         -1.        ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]"
